"typeGroupID","resourceType","resourceGroup"
4360,"fruit_flowers_taanab","organic"
2505,"fruit_flowers_talus","organic"
2511,"fruit_flowers_tatooine","organic"
2517,"fruit_flowers_yavin4","organic"
2289,"fruit_fruits_corellia","organic"
2295,"fruit_fruits_dantooine","organic"
2301,"fruit_fruits_dathomir","organic"
2307,"fruit_fruits_endor","organic"
2313,"fruit_fruits_hoth","organic"
5375,"fruit_fruits_jakku","organic"
2319,"fruit_fruits_kaas","organic"
4781,"fruit_fruits_kashyyyk","organic"
2325,"fruit_fruits_lok","organic"
5078,"fruit_fruits_lothal","organic"
2331,"fruit_fruits_mandalore","organic"
4051,"fruit_fruits_mustafar","organic"
2337,"fruit_fruits_naboo","organic"
2343,"fruit_fruits_rori","organic"
4348,"fruit_fruits_taanab","organic"
2349,"fruit_fruits_talus","organic"
2355,"fruit_fruits_tatooine","organic"
2361,"fruit_fruits_yavin4","organic"
898,"ground_bones","organic"
1144,"hide_bristley_corellia","organic"
1149,"hide_bristley_dantooine","organic"
1154,"hide_bristley_dathomir","organic"
1159,"hide_bristley_endor","organic"
1164,"hide_bristley_hoth","organic"
5288,"hide_bristley_jakku","organic"
1169,"hide_bristley_kaas","organic"
4694,"hide_bristley_kashyyyk","organic"
1174,"hide_bristley_lok","organic"
4991,"hide_bristley_lothal","organic"
1179,"hide_bristley_mandalore","organic"
3964,"hide_bristley_mustafar","organic"
1184,"hide_bristley_naboo","organic"
1189,"hide_bristley_rori","organic"
4261,"hide_bristley_taanab","organic"
1194,"hide_bristley_talus","organic"
1199,"hide_bristley_tatooine","organic"
1204,"hide_bristley_yavin4","organic"
1209,"hide_leathery_corellia","organic"
1214,"hide_leathery_dantooine","organic"
1219,"hide_leathery_dathomir","organic"
1224,"hide_leathery_endor","organic"
1229,"hide_leathery_hoth","organic"
5293,"hide_leathery_jakku","organic"
1234,"hide_leathery_kaas","organic"
4699,"hide_leathery_kashyyyk","organic"
1239,"hide_leathery_lok","organic"
4996,"hide_leathery_lothal","organic"
1244,"hide_leathery_mandalore","organic"
3969,"hide_leathery_mustafar","organic"
1249,"hide_leathery_naboo","organic"
1254,"hide_leathery_rori","organic"
4266,"hide_leathery_taanab","organic"
1259,"hide_leathery_talus","organic"
1264,"hide_leathery_tatooine","organic"
1269,"hide_leathery_yavin4","organic"
1274,"hide_scaley_corellia","organic"
1279,"hide_scaley_dantooine","organic"
1284,"hide_scaley_dathomir","organic"
1289,"hide_scaley_endor","organic"
1294,"hide_scaley_hoth","organic"
5298,"hide_scaley_jakku","organic"
1299,"hide_scaley_kaas","organic"
4704,"hide_scaley_kashyyyk","organic"
1304,"hide_scaley_lok","organic"
5001,"hide_scaley_lothal","organic"
1309,"hide_scaley_mandalore","organic"
3974,"hide_scaley_mustafar","organic"
1314,"hide_scaley_naboo","organic"
1319,"hide_scaley_rori","organic"
4271,"hide_scaley_taanab","organic"
1324,"hide_scaley_talus","organic"
1329,"hide_scaley_tatooine","organic"
1334,"hide_scaley_yavin4","organic"
1079,"hide_wooly_corellia","organic"
1084,"hide_wooly_dantooine","organic"
1089,"hide_wooly_dathomir","organic"
1094,"hide_wooly_endor","organic"
1099,"hide_wooly_hoth","organic"
5283,"hide_wooly_jakku","organic"
1104,"hide_wooly_kaas","organic"
4689,"hide_wooly_kashyyyk","organic"
1109,"hide_wooly_lok","organic"
4986,"hide_wooly_lothal","organic"
1114,"hide_wooly_mandalore","organic"
3959,"hide_wooly_mustafar","organic"
1119,"hide_wooly_naboo","organic"
1124,"hide_wooly_rori","organic"
4256,"hide_wooly_taanab","organic"
1129,"hide_wooly_talus","organic"
1134,"hide_wooly_tatooine","organic"
1139,"hide_wooly_yavin4","organic"
464,"meat_avian_corellia","organic"
469,"meat_avian_dantooine","organic"
474,"meat_avian_dathomir","organic"
479,"meat_avian_endor","organic"
484,"meat_avian_hoth","organic"
5237,"meat_avian_jakku","organic"
489,"meat_avian_kaas","organic"
4643,"meat_avian_kashyyyk","organic"
494,"meat_avian_lok","organic"
4940,"meat_avian_lothal","organic"
499,"meat_avian_mandalore","organic"
3913,"meat_avian_mustafar","organic"
504,"meat_avian_naboo","organic"
509,"meat_avian_rori","organic"
4210,"meat_avian_taanab","organic"
514,"meat_avian_talus","organic"
519,"meat_avian_tatooine","organic"
524,"meat_avian_yavin4","organic"
334,"meat_carnivore_corellia","organic"
339,"meat_carnivore_dantooine","organic"
344,"meat_carnivore_dathomir","organic"
349,"meat_carnivore_endor","organic"
354,"meat_carnivore_hoth","organic"
5227,"meat_carnivore_jakku","organic"
359,"meat_carnivore_kaas","organic"
4633,"meat_carnivore_kashyyyk","organic"
364,"meat_carnivore_lok","organic"
4930,"meat_carnivore_lothal","organic"
369,"meat_carnivore_mandalore","organic"
3903,"meat_carnivore_mustafar","organic"
374,"meat_carnivore_naboo","organic"
379,"meat_carnivore_rori","organic"
4200,"meat_carnivore_taanab","organic"
384,"meat_carnivore_talus","organic"
389,"meat_carnivore_tatooine","organic"
394,"meat_carnivore_yavin4","organic"
139,"meat_domesticated_corellia","organic"
144,"meat_domesticated_dantooine","organic"
149,"meat_domesticated_dathomir","organic"
154,"meat_domesticated_endor","organic"
159,"meat_domesticated_hoth","organic"
5212,"meat_domesticated_jakku","organic"
164,"meat_domesticated_kaas","organic"
4618,"meat_domesticated_kashyyyk","organic"
169,"meat_domesticated_lok","organic"
4915,"meat_domesticated_lothal","organic"
174,"meat_domesticated_mandalore","organic"
3888,"meat_domesticated_mustafar","organic"
179,"meat_domesticated_naboo","organic"
184,"meat_domesticated_rori","organic"
4185,"meat_domesticated_taanab","organic"
189,"meat_domesticated_talus","organic"
194,"meat_domesticated_tatooine","organic"
199,"meat_domesticated_yavin4","organic"
529,"meat_egg_corellia","organic"
534,"meat_egg_dantooine","organic"
539,"meat_egg_dathomir","organic"
544,"meat_egg_endor","organic"
549,"meat_egg_hoth","organic"
5242,"meat_egg_jakku","organic"
554,"meat_egg_kaas","organic"
4648,"meat_egg_kashyyyk","organic"
559,"meat_egg_lok","organic"
4945,"meat_egg_lothal","organic"
564,"meat_egg_mandalore","organic"
3918,"meat_egg_mustafar","organic"
569,"meat_egg_naboo","organic"
574,"meat_egg_rori","organic"
4215,"meat_egg_taanab","organic"
579,"meat_egg_talus","organic"
584,"meat_egg_tatooine","organic"
589,"meat_egg_yavin4","organic"
269,"meat_herbivore_corellia","organic"
274,"meat_herbivore_dantooine","organic"
279,"meat_herbivore_dathomir","organic"
284,"meat_herbivore_endor","organic"
289,"meat_herbivore_hoth","organic"
5222,"meat_herbivore_jakku","organic"
294,"meat_herbivore_kaas","organic"
4628,"meat_herbivore_kashyyyk","organic"
299,"meat_herbivore_lok","organic"
4925,"meat_herbivore_lothal","organic"
304,"meat_herbivore_mandalore","organic"
3898,"meat_herbivore_mustafar","organic"
309,"meat_herbivore_naboo","organic"
314,"meat_herbivore_rori","organic"
4195,"meat_herbivore_taanab","organic"
319,"meat_herbivore_talus","organic"
324,"meat_herbivore_tatooine","organic"
329,"meat_herbivore_yavin4","organic"
594,"meat_insect_corellia","organic"
599,"meat_insect_dantooine","organic"
604,"meat_insect_dathomir","organic"
609,"meat_insect_endor","organic"
614,"meat_insect_hoth","organic"
5247,"meat_insect_jakku","organic"
619,"meat_insect_kaas","organic"
4653,"meat_insect_kashyyyk","organic"
624,"meat_insect_lok","organic"
4950,"meat_insect_lothal","organic"
629,"meat_insect_mandalore","organic"
3923,"meat_insect_mustafar","organic"
634,"meat_insect_naboo","organic"
639,"meat_insect_rori","organic"
4220,"meat_insect_taanab","organic"
644,"meat_insect_talus","organic"
649,"meat_insect_tatooine","organic"
654,"meat_insect_yavin4","organic"
399,"meat_reptillian_corellia","organic"
404,"meat_reptillian_dantooine","organic"
409,"meat_reptillian_dathomir","organic"
414,"meat_reptillian_endor","organic"
419,"meat_reptillian_hoth","organic"
5232,"meat_reptillian_jakku","organic"
424,"meat_reptillian_kaas","organic"
4638,"meat_reptillian_kashyyyk","organic"
429,"meat_reptillian_lok","organic"
4935,"meat_reptillian_lothal","organic"
434,"meat_reptillian_mandalore","organic"
3908,"meat_reptillian_mustafar","organic"
439,"meat_reptillian_naboo","organic"
444,"meat_reptillian_rori","organic"
4205,"meat_reptillian_taanab","organic"
449,"meat_reptillian_talus","organic"
454,"meat_reptillian_tatooine","organic"
459,"meat_reptillian_yavin4","organic"
204,"meat_wild_corellia","organic"
209,"meat_wild_dantooine","organic"
214,"meat_wild_dathomir","organic"
219,"meat_wild_endor","organic"
224,"meat_wild_hoth","organic"
5217,"meat_wild_jakku","organic"
229,"meat_wild_kaas","organic"
4623,"meat_wild_kashyyyk","organic"
234,"meat_wild_lok","organic"
4920,"meat_wild_lothal","organic"
239,"meat_wild_mandalore","organic"
3893,"meat_wild_mustafar","organic"
244,"meat_wild_naboo","organic"
249,"meat_wild_rori","organic"
4190,"meat_wild_taanab","organic"
254,"meat_wild_talus","organic"
259,"meat_wild_tatooine","organic"
264,"meat_wild_yavin4","organic"
5,"milk_domesticated_corellia","organic"
10,"milk_domesticated_dantooine","organic"
15,"milk_domesticated_dathomir","organic"
20,"milk_domesticated_endor","organic"
25,"milk_domesticated_hoth","organic"
5202,"milk_domesticated_jakku","organic"
30,"milk_domesticated_kaas","organic"
4608,"milk_domesticated_kashyyyk","organic"
35,"milk_domesticated_lok","organic"
4905,"milk_domesticated_lothal","organic"
40,"milk_domesticated_mandalore","organic"
3878,"milk_domesticated_mustafar","organic"
45,"milk_domesticated_naboo","organic"
50,"milk_domesticated_rori","organic"
4175,"milk_domesticated_taanab","organic"
55,"milk_domesticated_talus","organic"
60,"milk_domesticated_tatooine","organic"
65,"milk_domesticated_yavin4","organic"
1,"milk_homogenized","organic"
70,"milk_wild_corellia","organic"
75,"milk_wild_dantooine","organic"
80,"milk_wild_dathomir","organic"
85,"milk_wild_endor","organic"
90,"milk_wild_hoth","organic"
5207,"milk_wild_jakku","organic"
95,"milk_wild_kaas","organic"
4613,"milk_wild_kashyyyk","organic"
100,"milk_wild_lok","organic"
4910,"milk_wild_lothal","organic"
105,"milk_wild_mandalore","organic"
3883,"milk_wild_mustafar","organic"
110,"milk_wild_naboo","organic"
115,"milk_wild_rori","organic"
4180,"milk_wild_taanab","organic"
120,"milk_wild_talus","organic"
125,"milk_wild_tatooine","organic"
130,"milk_wild_yavin4","organic"
2284,"mixed_fruits","organic"
1967,"mixed_vegetables","organic"
1655,"oats_domesticated_corellia","organic"
1661,"oats_domesticated_dantooine","organic"
1667,"oats_domesticated_dathomir","organic"
1673,"oats_domesticated_endor","organic"
1679,"oats_domesticated_hoth","organic"
5327,"oats_domesticated_jakku","organic"
1685,"oats_domesticated_kaas","organic"
4733,"oats_domesticated_kashyyyk","organic"
1691,"oats_domesticated_lok","organic"
5030,"oats_domesticated_lothal","organic"
1697,"oats_domesticated_mandalore","organic"
4003,"oats_domesticated_mustafar","organic"
1703,"oats_domesticated_naboo","organic"
1709,"oats_domesticated_rori","organic"
4300,"oats_domesticated_taanab","organic"
1715,"oats_domesticated_talus","organic"
1721,"oats_domesticated_tatooine","organic"
1727,"oats_domesticated_yavin4","organic"
1733,"oats_wild_corellia","organic"
1739,"oats_wild_dantooine","organic"
1745,"oats_wild_dathomir","organic"
1751,"oats_wild_endor","organic"
1757,"oats_wild_hoth","organic"
5333,"oats_wild_jakku","organic"
1763,"oats_wild_kaas","organic"
4739,"oats_wild_kashyyyk","organic"
1769,"oats_wild_lok","organic"
5036,"oats_wild_lothal","organic"
1775,"oats_wild_mandalore","organic"
4009,"oats_wild_mustafar","organic"
1781,"oats_wild_naboo","organic"
1787,"oats_wild_rori","organic"
4306,"oats_wild_taanab","organic"
1793,"oats_wild_talus","organic"
1799,"oats_wild_tatooine","organic"
1805,"oats_wild_yavin4","organic"
1339,"processed_cereal","organic"
135,"processed_meat","organic"
659,"processed_seafood","organic"
2523,"processed_wood","organic"
1499,"rice_domesticated_corellia","organic"
1505,"rice_domesticated_dantooine","organic"
1511,"rice_domesticated_dathomir","organic"
1517,"rice_domesticated_endor","organic"
1523,"rice_domesticated_hoth","organic"
5315,"rice_domesticated_jakku","organic"
1529,"rice_domesticated_kaas","organic"
4721,"rice_domesticated_kashyyyk","organic"
1535,"rice_domesticated_lok","organic"
5018,"rice_domesticated_lothal","organic"
1541,"rice_domesticated_mandalore","organic"
3991,"rice_domesticated_mustafar","organic"
1547,"rice_domesticated_naboo","organic"
1553,"rice_domesticated_rori","organic"
4288,"rice_domesticated_taanab","organic"
1559,"rice_domesticated_talus","organic"
1565,"rice_domesticated_tatooine","organic"
1571,"rice_domesticated_yavin4","organic"
1577,"rice_wild_corellia","organic"
1583,"rice_wild_dantooine","organic"
1589,"rice_wild_dathomir","organic"
1595,"rice_wild_endor","organic"
1601,"rice_wild_hoth","organic"
5321,"rice_wild_jakku","organic"
1607,"rice_wild_kaas","organic"
4727,"rice_wild_kashyyyk","organic"
1613,"rice_wild_lok","organic"
5024,"rice_wild_lothal","organic"
1619,"rice_wild_mandalore","organic"
3997,"rice_wild_mustafar","organic"
1625,"rice_wild_naboo","organic"
1631,"rice_wild_rori","organic"
4294,"rice_wild_taanab","organic"
1637,"rice_wild_talus","organic"
1643,"rice_wild_tatooine","organic"
1649,"rice_wild_yavin4","organic"
742,"seafood_crustacean_corellia","organic"
748,"seafood_crustacean_dantooine","organic"
754,"seafood_crustacean_dathomir","organic"
760,"seafood_crustacean_endor","organic"
766,"seafood_crustacean_hoth","organic"
5258,"seafood_crustacean_jakku","organic"
772,"seafood_crustacean_kaas","organic"
4664,"seafood_crustacean_kashyyyk","organic"
778,"seafood_crustacean_lok","organic"
4961,"seafood_crustacean_lothal","organic"
784,"seafood_crustacean_mandalore","organic"
3934,"seafood_crustacean_mustafar","organic"
790,"seafood_crustacean_naboo","organic"
796,"seafood_crustacean_rori","organic"
4231,"seafood_crustacean_taanab","organic"
802,"seafood_crustacean_talus","organic"
808,"seafood_crustacean_tatooine","organic"
814,"seafood_crustacean_yavin4","organic"
664,"seafood_fish_corellia","organic"
670,"seafood_fish_dantooine","organic"
676,"seafood_fish_dathomir","organic"
682,"seafood_fish_endor","organic"
688,"seafood_fish_hoth","organic"
5252,"seafood_fish_jakku","organic"
694,"seafood_fish_kaas","organic"
4658,"seafood_fish_kashyyyk","organic"
700,"seafood_fish_lok","organic"
4955,"seafood_fish_lothal","organic"
706,"seafood_fish_mandalore","organic"
3928,"seafood_fish_mustafar","organic"
712,"seafood_fish_naboo","organic"
718,"seafood_fish_rori","organic"
4225,"seafood_fish_taanab","organic"
724,"seafood_fish_talus","organic"
730,"seafood_fish_tatooine","organic"
736,"seafood_fish_yavin4","organic"
820,"seafood_mollusk_corellia","organic"
826,"seafood_mollusk_dantooine","organic"
832,"seafood_mollusk_dathomir","organic"
838,"seafood_mollusk_endor","organic"
844,"seafood_mollusk_hoth","organic"
5264,"seafood_mollusk_jakku","organic"
850,"seafood_mollusk_kaas","organic"
4670,"seafood_mollusk_kashyyyk","organic"
856,"seafood_mollusk_lok","organic"
4967,"seafood_mollusk_lothal","organic"
862,"seafood_mollusk_mandalore","organic"
3940,"seafood_mollusk_mustafar","organic"
868,"seafood_mollusk_naboo","organic"
874,"seafood_mollusk_rori","organic"
4237,"seafood_mollusk_taanab","organic"
880,"seafood_mollusk_talus","organic"
886,"seafood_mollusk_tatooine","organic"
892,"seafood_mollusk_yavin4","organic"
2592,"softwood_conifer_corellia","organic"
2597,"softwood_conifer_dantooine","organic"
2602,"softwood_conifer_dathomir","organic"
2607,"softwood_conifer_endor","organic"
2612,"softwood_conifer_hoth","organic"
5398,"softwood_conifer_jakku","organic"
2617,"softwood_conifer_kaas","organic"
4804,"softwood_conifer_kashyyyk","organic"
2622,"softwood_conifer_lok","organic"
5101,"softwood_conifer_lothal","organic"
2627,"softwood_conifer_mandalore","organic"
4074,"softwood_conifer_mustafar","organic"
2632,"softwood_conifer_naboo","organic"
2637,"softwood_conifer_rori","organic"
4371,"softwood_conifer_taanab","organic"
2642,"softwood_conifer_talus","organic"
2647,"softwood_conifer_tatooine","organic"
2652,"softwood_conifer_yavin4","organic"
2657,"softwood_evergreen_corellia","organic"
2663,"softwood_evergreen_dantooine","organic"
2669,"softwood_evergreen_dathomir","organic"
2675,"softwood_evergreen_endor","organic"
2681,"softwood_evergreen_hoth","organic"
5403,"softwood_evergreen_jakku","organic"
2687,"softwood_evergreen_kaas","organic"
4809,"softwood_evergreen_kashyyyk","organic"
2693,"softwood_evergreen_lok","organic"
5106,"softwood_evergreen_lothal","organic"
2699,"softwood_evergreen_mandalore","organic"
4079,"softwood_evergreen_mustafar","organic"
2705,"softwood_evergreen_naboo","organic"
2711,"softwood_evergreen_rori","organic"
4376,"softwood_evergreen_taanab","organic"
2717,"softwood_evergreen_talus","organic"
2723,"softwood_evergreen_tatooine","organic"
2729,"softwood_evergreen_yavin4","organic"
1075,"synthesized_hides","organic"
2050,"vegetable_beans_corellia","organic"
2056,"vegetable_beans_dantooine","organic"
2062,"vegetable_beans_dathomir","organic"
2068,"vegetable_beans_endor","organic"
2074,"vegetable_beans_hoth","organic"
5357,"vegetable_beans_jakku","organic"
2080,"vegetable_beans_kaas","organic"
4763,"vegetable_beans_kashyyyk","organic"
2086,"vegetable_beans_lok","organic"
5060,"vegetable_beans_lothal","organic"
2092,"vegetable_beans_mandalore","organic"
4033,"vegetable_beans_mustafar","organic"
2098,"vegetable_beans_naboo","organic"
2104,"vegetable_beans_rori","organic"
4330,"vegetable_beans_taanab","organic"
2110,"vegetable_beans_talus","organic"
2116,"vegetable_beans_tatooine","organic"
2122,"vegetable_beans_yavin4","organic"
2206,"vegetable_fungi_corellia","organic"
2212,"vegetable_fungi_dantooine","organic"
2218,"vegetable_fungi_dathomir","organic"
2224,"vegetable_fungi_endor","organic"
2230,"vegetable_fungi_hoth","organic"
5369,"vegetable_fungi_jakku","organic"
2236,"vegetable_fungi_kaas","organic"
4775,"vegetable_fungi_kashyyyk","organic"
2242,"vegetable_fungi_lok","organic"
5072,"vegetable_fungi_lothal","organic"
2248,"vegetable_fungi_mandalore","organic"
4045,"vegetable_fungi_mustafar","organic"
2254,"vegetable_fungi_naboo","organic"
2260,"vegetable_fungi_rori","organic"
4342,"vegetable_fungi_taanab","organic"
2266,"vegetable_fungi_talus","organic"
2272,"vegetable_fungi_tatooine","organic"
2278,"vegetable_fungi_yavin4","organic"
1972,"vegetable_greens_corellia","organic"
1978,"vegetable_greens_dantooine","organic"
1984,"vegetable_greens_dathomir","organic"
1990,"vegetable_greens_endor","organic"
1996,"vegetable_greens_hoth","organic"
5351,"vegetable_greens_jakku","organic"
2002,"vegetable_greens_kaas","organic"
4757,"vegetable_greens_kashyyyk","organic"
2008,"vegetable_greens_lok","organic"
5054,"vegetable_greens_lothal","organic"
2014,"vegetable_greens_mandalore","organic"
4027,"vegetable_greens_mustafar","organic"
2020,"vegetable_greens_naboo","organic"
2026,"vegetable_greens_rori","organic"
4324,"vegetable_greens_taanab","organic"
2032,"vegetable_greens_talus","organic"
2038,"vegetable_greens_tatooine","organic"
2044,"vegetable_greens_yavin4","organic"
2128,"vegetable_tubers_corellia","organic"
2134,"vegetable_tubers_dantooine","organic"
2140,"vegetable_tubers_dathomir","organic"
2146,"vegetable_tubers_endor","organic"
2152,"vegetable_tubers_hoth","organic"
5363,"vegetable_tubers_jakku","organic"
2158,"vegetable_tubers_kaas","organic"
4769,"vegetable_tubers_kashyyyk","organic"
2164,"vegetable_tubers_lok","organic"
5066,"vegetable_tubers_lothal","organic"
2170,"vegetable_tubers_mandalore","organic"
4039,"vegetable_tubers_mustafar","organic"
2176,"vegetable_tubers_naboo","organic"
2182,"vegetable_tubers_rori","organic"
4336,"vegetable_tubers_taanab","organic"
2188,"vegetable_tubers_talus","organic"
2194,"vegetable_tubers_tatooine","organic"
2200,"vegetable_tubers_yavin4","organic"
1811,"wheat_domesticated_corellia","organic"
1817,"wheat_domesticated_dantooine","organic"
1823,"wheat_domesticated_dathomir","organic"
1829,"wheat_domesticated_endor","organic"
1835,"wheat_domesticated_hoth","organic"
5339,"wheat_domesticated_jakku","organic"
1841,"wheat_domesticated_kaas","organic"
4745,"wheat_domesticated_kashyyyk","organic"
1847,"wheat_domesticated_lok","organic"
5042,"wheat_domesticated_lothal","organic"
1853,"wheat_domesticated_mandalore","organic"
4015,"wheat_domesticated_mustafar","organic"
1859,"wheat_domesticated_naboo","organic"
1865,"wheat_domesticated_rori","organic"
4312,"wheat_domesticated_taanab","organic"
1871,"wheat_domesticated_talus","organic"
1877,"wheat_domesticated_tatooine","organic"
1883,"wheat_domesticated_yavin4","organic"
1889,"wheat_wild_corellia","organic"
1895,"wheat_wild_dantooine","organic"
1901,"wheat_wild_dathomir","organic"
1907,"wheat_wild_endor","organic"
1913,"wheat_wild_hoth","organic"
5345,"wheat_wild_jakku","organic"
1919,"wheat_wild_kaas","organic"
4751,"wheat_wild_kashyyyk","organic"
1925,"wheat_wild_lok","organic"
5048,"wheat_wild_lothal","organic"
1931,"wheat_wild_mandalore","organic"
4021,"wheat_wild_mustafar","organic"
1937,"wheat_wild_naboo","organic"
1943,"wheat_wild_rori","organic"
4318,"wheat_wild_taanab","organic"
1949,"wheat_wild_talus","organic"
1955,"wheat_wild_tatooine","organic"
1961,"wheat_wild_yavin4","organic"
2527,"wood_deciduous_corellia","organic"
2532,"wood_deciduous_dantooine","organic"
2537,"wood_deciduous_dathomir","organic"
2542,"wood_deciduous_endor","organic"
2547,"wood_deciduous_hoth","organic"
5393,"wood_deciduous_jakku","organic"
2552,"wood_deciduous_kaas","organic"
4799,"wood_deciduous_kashyyyk","organic"
2557,"wood_deciduous_lok","organic"
5096,"wood_deciduous_lothal","organic"
2562,"wood_deciduous_mandalore","organic"
4069,"wood_deciduous_mustafar","organic"
2567,"wood_deciduous_naboo","organic"
2572,"wood_deciduous_rori","organic"
4366,"wood_deciduous_taanab","organic"
2577,"wood_deciduous_talus","organic"
2582,"wood_deciduous_tatooine","organic"
2587,"wood_deciduous_yavin4","organic"
2770,"petrochem_inert_lubricating_oil","petrochem_inert"
2773,"petrochem_inert_polymer","petrochem_inert"
2880,"combined_radioactive_isotpopes","radioactive"
3752,"radioactive_hoth","radioactive"
5144,"radioactive_jakku","radioactive"
4414,"radioactive_kaas","radioactive"
4550,"radioactive_kashyyyk","radioactive"
4847,"radioactive_lothal","radioactive"
4482,"radioactive_mandalore","radioactive"
3820,"radioactive_mustafar","radioactive"
2914,"radioactive_polymetric","radioactive"
4117,"radioactive_taanab","radioactive"
2886,"radioactive_type1","radioactive"
2890,"radioactive_type2","radioactive"
2894,"radioactive_type3","radioactive"
2898,"radioactive_type4","radioactive"
2902,"radioactive_type5","radioactive"
2906,"radioactive_type6","radioactive"
2910,"radioactive_type7","radioactive"
2883,"radioactive_unknown","radioactive"
3753,"radioactive_hoth","radioactive_known"
5145,"radioactive_jakku","radioactive_known"
4415,"radioactive_kaas","radioactive_known"
4551,"radioactive_kashyyyk","radioactive_known"
4848,"radioactive_lothal","radioactive_known"
4483,"radioactive_mandalore","radioactive_known"
3821,"radioactive_mustafar","radioactive_known"
2915,"radioactive_polymetric","radioactive_known"
4118,"radioactive_taanab","radioactive_known"
2887,"radioactive_type1","radioactive_known"
2891,"radioactive_type2","radioactive_known"
2895,"radioactive_type3","radioactive_known"
2899,"radioactive_type4","radioactive_known"
2903,"radioactive_type5","radioactive_known"
2907,"radioactive_type6","radioactive_known"
2911,"radioactive_type7","radioactive_known"
1503,"rice_domesticated_corellia","rice"
1509,"rice_domesticated_dantooine","rice"
1515,"rice_domesticated_dathomir","rice"
1521,"rice_domesticated_endor","rice"
1527,"rice_domesticated_hoth","rice"
5319,"rice_domesticated_jakku","rice"
1533,"rice_domesticated_kaas","rice"
4725,"rice_domesticated_kashyyyk","rice"
1539,"rice_domesticated_lok","rice"
5022,"rice_domesticated_lothal","rice"
1545,"rice_domesticated_mandalore","rice"
3995,"rice_domesticated_mustafar","rice"
1551,"rice_domesticated_naboo","rice"
1557,"rice_domesticated_rori","rice"
4292,"rice_domesticated_taanab","rice"
1563,"rice_domesticated_talus","rice"
1569,"rice_domesticated_tatooine","rice"
1575,"rice_domesticated_yavin4","rice"
1581,"rice_wild_corellia","rice"
1587,"rice_wild_dantooine","rice"
1593,"rice_wild_dathomir","rice"
1599,"rice_wild_endor","rice"
1605,"rice_wild_hoth","rice"
5325,"rice_wild_jakku","rice"
1611,"rice_wild_kaas","rice"
4731,"rice_wild_kashyyyk","rice"
1617,"rice_wild_lok","rice"
5028,"rice_wild_lothal","rice"
1623,"rice_wild_mandalore","rice"
4001,"rice_wild_mustafar","rice"
1629,"rice_wild_naboo","rice"
1635,"rice_wild_rori","rice"
4298,"rice_wild_taanab","rice"
1641,"rice_wild_talus","rice"
1647,"rice_wild_tatooine","rice"
1653,"rice_wild_yavin4","rice"
1504,"rice_domesticated_corellia","rice_domesticated"
1510,"rice_domesticated_dantooine","rice_domesticated"
1516,"rice_domesticated_dathomir","rice_domesticated"
1522,"rice_domesticated_endor","rice_domesticated"
1528,"rice_domesticated_hoth","rice_domesticated"
5320,"rice_domesticated_jakku","rice_domesticated"
1534,"rice_domesticated_kaas","rice_domesticated"
4726,"rice_domesticated_kashyyyk","rice_domesticated"
1540,"rice_domesticated_lok","rice_domesticated"
5023,"rice_domesticated_lothal","rice_domesticated"
1546,"rice_domesticated_mandalore","rice_domesticated"
3996,"rice_domesticated_mustafar","rice_domesticated"
1552,"rice_domesticated_naboo","rice_domesticated"
1558,"rice_domesticated_rori","rice_domesticated"
4293,"rice_domesticated_taanab","rice_domesticated"
1564,"rice_domesticated_talus","rice_domesticated"
1570,"rice_domesticated_tatooine","rice_domesticated"
1576,"rice_domesticated_yavin4","rice_domesticated"
1582,"rice_wild_corellia","rice_wild"
1588,"rice_wild_dantooine","rice_wild"
1594,"rice_wild_dathomir","rice_wild"
1600,"rice_wild_endor","rice_wild"
1606,"rice_wild_hoth","rice_wild"
5326,"rice_wild_jakku","rice_wild"
1612,"rice_wild_kaas","rice_wild"
4732,"rice_wild_kashyyyk","rice_wild"
1618,"rice_wild_lok","rice_wild"
5029,"rice_wild_lothal","rice_wild"
1624,"rice_wild_mandalore","rice_wild"
4002,"rice_wild_mustafar","rice_wild"
1630,"rice_wild_naboo","rice_wild"
1636,"rice_wild_rori","rice_wild"
4299,"rice_wild_taanab","rice_wild"
1642,"rice_wild_talus","rice_wild"
1648,"rice_wild_tatooine","rice_wild"
1654,"rice_wild_yavin4","rice_wild"
663,"processed_seafood","seafood"
746,"seafood_crustacean_corellia","seafood"
752,"seafood_crustacean_dantooine","seafood"
758,"seafood_crustacean_dathomir","seafood"
764,"seafood_crustacean_endor","seafood"
770,"seafood_crustacean_hoth","seafood"
5262,"seafood_crustacean_jakku","seafood"
776,"seafood_crustacean_kaas","seafood"
4668,"seafood_crustacean_kashyyyk","seafood"
782,"seafood_crustacean_lok","seafood"
4965,"seafood_crustacean_lothal","seafood"
788,"seafood_crustacean_mandalore","seafood"
3938,"seafood_crustacean_mustafar","seafood"
794,"seafood_crustacean_naboo","seafood"
800,"seafood_crustacean_rori","seafood"
4235,"seafood_crustacean_taanab","seafood"
806,"seafood_crustacean_talus","seafood"
812,"seafood_crustacean_tatooine","seafood"
818,"seafood_crustacean_yavin4","seafood"
668,"seafood_fish_corellia","seafood"
674,"seafood_fish_dantooine","seafood"
680,"seafood_fish_dathomir","seafood"
686,"seafood_fish_endor","seafood"
692,"seafood_fish_hoth","seafood"
5256,"seafood_fish_jakku","seafood"
698,"seafood_fish_kaas","seafood"
4662,"seafood_fish_kashyyyk","seafood"
704,"seafood_fish_lok","seafood"
4959,"seafood_fish_lothal","seafood"
